112.21824722401871	0.9568543370503597	65.0	11.0	9.0	24.0	21.0	0.0	3.0	0.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	3.0	4.0	4.0	0.0	4.0	1.0	1.0	1.0	0.0	3.0	1.0	0.0	1.0	1.0	2.0	0.0	3.0	1.0	3.0	4.0	0.0	1.0	0.0	1.0	1.0	1.0	3.0	1.0	0.998

175.13308819622256	0.9840681427340295	93.0	22.0	18.0	22.0	31.0	0.0	1.0	3.0	4.0	2.0	0.0	1.0	0.0	3.0	0.0	3.0	0.0	2.0	3.0	2.0	1.0	2.0	0.0	1.0	0.0	2.0	1.0	1.0	1.0	3.0	1.0	0.0	3.0	1.0	1.0	1.0	3.0	0.0	2.0	4.0	0.0	2.0	1.0	2.0	0.0	1.0	4.0	2.0	1.0	4.0	1.0	2.0	1.0	0.0	4.0	1.0	4.0	3.0	4.0	1.0	3.0	0.998

167.21046384449653	0.9762231042650399	87.0	18.0	20.0	22.0	27.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	2.0	2.0	0.0	3.0	2.0	0.0	1.0	0.0	2.0	3.0	0.0	4.0	3.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	3.0	2.0	0.0	1.0	4.0	0.0	3.0	3.0	3.0	0.0	2.0	1.0	1.0	0.0	2.0	3.0	2.0	3.0	2.0	1.0	3.0	3.0	0.0	2.0	3.0	0.0	1.0	2.0	2.0	0.998

201.4635937372416	0.9821235927670022	98.0	22.0	28.0	26.0	22.0	0.0	1.0	0.0	1.0	4.0	3.0	2.0	2.0	1.0	0.0	2.0	3.0	2.0	1.0	3.0	4.0	3.0	1.0	3.0	3.0	1.0	3.0	1.0	1.0	1.0	0.0	3.0	1.0	2.0	3.0	0.0	3.0	3.0	0.0	2.0	2.0	1.0	3.0	3.0	0.0	3.0	1.0	0.0	1.0	2.0	1.0	3.0	1.0	1.0	0.0	4.0	0.0	1.0	3.0	2.0	3.0	0.998

156.99514743166839	0.9860047578367483	82.0	15.0	16.0	30.0	21.0	1.0	2.0	2.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	0.0	3.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0	3.0	2.0	0.0	3.0	3.0	1.0	4.0	1.0	4.0	4.0	2.0	1.0	1.0	2.0	2.0	0.0	1.0	1.0	3.0	1.0	1.0	4.0	1.0	3.0	1.0	0.0	0.998

165.5219824085106	0.9781677328946022	87.0	23.0	18.0	19.0	27.0	4.0	1.0	0.0	2.0	2.0	0.0	2.0	0.0	2.0	1.0	4.0	2.0	2.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	1.0	4.0	0.0	3.0	3.0	3.0	1.0	1.0	1.0	0.0	1.0	0.0	3.0	3.0	1.0	0.0	1.0	1.0	1.0	3.0	1.0	1.0	2.0	3.0	1.0	3.0	0.0	1.0	4.0	1.0	2.0	4.0	0.998

137.78119531574288	0.9723026937579397	78.0	15.0	12.0	22.0	29.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	2.0	1.0	4.0	0.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	2.0	1.0	1.0	1.0	2.0	0.0	4.0	0.0	2.0	2.0	3.0	1.0	0.0	4.0	0.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	0.0	1.0	1.0	3.0	2.0	4.0	4.0	2.0	1.0	3.0	1.0	4.0	0.998

173.21837000226887	0.9781716689946389	87.0	18.0	24.0	23.0	22.0	2.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	3.0	1.0	4.0	0.0	1.0	2.0	4.0	1.0	4.0	1.0	2.0	0.0	2.0	0.0	1.0	1.0	0.0	4.0	2.0	2.0	2.0	0.0	1.0	0.0	3.0	0.0	2.0	3.0	0.0	2.0	3.0	1.0	3.0	3.0	1.0	2.0	3.0	1.0	1.0	3.0	1.0	3.0	1.0	0.0	1.0	0.0	2.0	3.0	0.998

130.13324403823322	0.9742472446811045	71.0	15.0	12.0	20.0	24.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	1.0	1.0	3.0	2.0	0.0	1.0	1.0	2.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	4.0	0.0	1.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	0.0	3.0	1.0	2.0	2.0	4.0	1.0	2.0	3.0	2.0	1.0	1.0	1.0	1.0	0.998

148.2288481601206	0.9703619388288232	75.0	23.0	14.0	16.0	22.0	2.0	0.0	4.0	2.0	1.0	1.0	4.0	2.0	0.0	1.0	2.0	1.0	1.0	2.0	1.0	0.0	1.0	2.0	1.0	0.0	1.0	1.0	1.0	3.0	0.0	2.0	1.0	0.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	1.0	1.0	3.0	2.0	1.0	1.0	0.0	1.0	3.0	3.0	1.0	4.0	0.998

