58.316409858520785	0.8286123994919162	58.0	10.0	18.0	15.0	15.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	2.0	3.0	3.0	1.0	1.0	1.0	0.0	2.0	3.0	1.0	0.0	3.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.0	4.0	0.0	1.0	0.0	3.0	3.0	0.0	1.0	2.0	2.0	2.0	1.0	0.0	1.0	1.0	0.0	2.0

63.55578949057231	0.8753727052679755	66.0	20.0	20.0	15.0	11.0	1.0	0.0	4.0	2.0	4.0	0.0	2.0	2.0	0.0	3.0	2.0	0.0	4.0	0.0	3.0	1.0	2.0	0.0	1.0	2.0	3.0	2.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	3.0	3.0	2.0	0.0	1.0	0.0	2.0	0.0	3.0	0.0	1.0	1.0	1.0	2.0	0.0

74.67116293340831	0.8822129691079048	75.0	27.0	18.0	16.0	14.0	2.0	1.0	2.0	1.0	4.0	1.0	2.0	1.0	4.0	2.0	3.0	4.0	0.0	1.0	2.0	0.0	3.0	0.0	2.0	4.0	0.0	3.0	1.0	2.0	2.0	1.0	1.0	0.0	3.0	2.0	1.0	1.0	1.0	0.0	3.0	1.0	1.0	0.0	3.0	0.0	1.0	0.0	3.0	0.0	1.0	2.0	3.0	0.0

76.71940888804163	0.880958377865692	75.0	19.0	15.0	23.0	18.0	1.0	0.0	1.0	0.0	4.0	3.0	1.0	3.0	2.0	2.0	0.0	2.0	2.0	0.0	2.0	0.0	1.0	1.0	2.0	0.0	1.0	3.0	3.0	0.0	1.0	3.0	1.0	1.0	4.0	3.0	2.0	1.0	2.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	4.0	3.0	3.0	1.0	1.0	0.0	1.0	3.0

58.793269167484716	0.8404123825510144	58.0	13.0	11.0	14.0	20.0	0.0	1.0	2.0	0.0	3.0	0.0	1.0	0.0	2.0	0.0	2.0	2.0	1.0	0.0	2.0	3.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	2.0	0.0	1.0	3.0	1.0	2.0	0.0	2.0	0.0	1.0	0.0	3.0	2.0	3.0	2.0	2.0	0.0	1.0	2.0	3.0	1.0	1.0

73.06733168354494	0.8935860389348013	75.0	26.0	19.0	14.0	16.0	4.0	1.0	4.0	3.0	1.0	2.0	2.0	4.0	0.0	3.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	2.0	2.0	1.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	2.0	1.0	1.0	0.0	3.0	3.0	1.0	0.0	1.0	4.0	1.0	0.0	2.0	1.0	2.0	1.0	3.0	0.0

80.11216671770165	0.8978338096932147	81.0	24.0	23.0	20.0	14.0	1.0	1.0	0.0	3.0	2.0	2.0	1.0	4.0	4.0	2.0	4.0	0.0	1.0	4.0	1.0	0.0	1.0	4.0	1.0	2.0	0.0	3.0	2.0	4.0	4.0	2.0	1.0	4.0	0.0	2.0	1.0	1.0	2.0	0.0	2.0	1.0	1.0	2.0	3.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	2.0	1.0

73.97026567686737	0.8922382756063014	77.0	26.0	20.0	19.0	12.0	1.0	2.0	3.0	1.0	2.0	4.0	3.0	3.0	1.0	2.0	1.0	3.0	3.0	1.0	1.0	1.0	0.0	1.0	3.0	1.0	4.0	1.0	0.0	4.0	1.0	0.0	4.0	2.0	1.0	1.0	2.0	1.0	2.0	1.0	0.0	4.0	0.0	2.0	1.0	0.0	2.0	1.0	0.0	2.0	2.0	1.0	1.0	0.0

63.47233544314129	0.8622748667248659	65.0	17.0	17.0	16.0	15.0	4.0	2.0	2.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	1.0	2.0	1.0	0.0	1.0	3.0	0.0	2.0	1.0	1.0	2.0	1.0	3.0	0.0	2.0	1.0	1.0	2.0	0.0	2.0	4.0	3.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	3.0	1.0	1.0	0.0	1.0	1.0	4.0	1.0

73.47642749346241	0.9136011807815183	72.0	20.0	13.0	22.0	17.0	2.0	0.0	1.0	0.0	3.0	2.0	3.0	0.0	2.0	0.0	4.0	3.0	1.0	2.0	2.0	0.0	1.0	2.0	0.0	1.0	1.0	2.0	1.0	0.0	1.0	1.0	2.0	0.0	2.0	2.0	4.0	3.0	1.0	3.0	1.0	2.0	3.0	0.0	1.0	1.0	2.0	2.0	0.0	1.0	3.0	0.0	4.0	0.0

82.34148311097881	0.9067398228261319	81.0	25.0	17.0	17.0	22.0	0.0	3.0	1.0	3.0	1.0	4.0	3.0	2.0	1.0	3.0	1.0	3.0	1.0	0.0	3.0	4.0	0.0	4.0	0.0	1.0	1.0	2.0	0.0	1.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	4.0	0.0	4.0	2.0	1.0	1.0	1.0	4.0	1.0	3.0	1.0	4.0	1.0	1.0	2.0

67.86167035828853	0.8335427284067122	70.0	19.0	23.0	15.0	13.0	0.0	3.0	2.0	3.0	2.0	4.0	0.0	2.0	0.0	2.0	0.0	1.0	3.0	1.0	2.0	2.0	2.0	3.0	2.0	3.0	0.0	4.0	0.0	1.0	1.0	0.0	1.0	2.0	4.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	3.0	0.0	1.0	1.0	0.0	1.0	3.0	0.0	1.0	0.0	2.0	1.0

59.85659983328787	0.8710466693190786	61.0	18.0	15.0	12.0	16.0	1.0	2.0	0.0	1.0	2.0	1.0	0.0	2.0	4.0	2.0	1.0	2.0	1.0	1.0	0.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	3.0	1.0	0.0	2.0	0.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	4.0	2.0	0.0	2.0	2.0	0.0	3.0

54.071169344071734	0.8477921902846443	55.0	15.0	13.0	13.0	14.0	2.0	2.0	1.0	2.0	0.0	1.0	0.0	1.0	2.0	0.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	2.0	3.0	0.0	1.0	1.0	1.0	2.0	1.0	4.0	1.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	1.0	2.0	1.0	1.0	2.0	2.0	1.0

69.65321745380557	0.8491537680398331	70.0	19.0	21.0	14.0	16.0	2.0	1.0	1.0	4.0	1.0	4.0	2.0	1.0	1.0	0.0	2.0	0.0	2.0	1.0	2.0	2.0	4.0	1.0	1.0	1.0	0.0	2.0	2.0	3.0	4.0	1.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	1.0	1.0	3.0	0.0	1.0	3.0	1.0	0.0	3.0	1.0	2.0

71.75400654025844	0.8865524646214918	69.0	18.0	15.0	18.0	18.0	3.0	0.0	2.0	1.0	1.0	1.0	0.0	2.0	0.0	3.0	2.0	3.0	3.0	0.0	1.0	0.0	2.0	0.0	1.0	4.0	1.0	1.0	0.0	2.0	2.0	0.0	4.0	1.0	0.0	1.0	3.0	3.0	0.0	1.0	1.0	2.0	2.0	4.0	1.0	1.0	3.0	2.0	0.0	1.0	0.0	2.0	1.0	1.0

67.1774633916369	0.8631038663479954	67.0	19.0	10.0	20.0	18.0	0.0	3.0	1.0	2.0	0.0	1.0	0.0	4.0	3.0	0.0	3.0	2.0	0.0	1.0	0.0	1.0	0.0	3.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	2.0	3.0	0.0	4.0	0.0	4.0	3.0	0.0	1.0	0.0	2.0	0.0	2.0	2.0	3.0	2.0	2.0	1.0	2.0	0.0	2.0

54.72179636092069	0.848879410360955	54.0	11.0	14.0	17.0	12.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	4.0	3.0	0.0	3.0	1.0	2.0	2.0	0.0	2.0	0.0	1.0	3.0	0.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	0.0	1.0	2.0	0.0	1.0	0.0	2.0

70.88774716702792	0.8694857658341828	70.0	16.0	19.0	16.0	19.0	2.0	2.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0	1.0	0.0	1.0	0.0	2.0	2.0	0.0	4.0	2.0	1.0	4.0	0.0	2.0	1.0	1.0	2.0	1.0	3.0	2.0	0.0	3.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	2.0	1.0	3.0	2.0	4.0	4.0	0.0	1.0	1.0	0.0	1.0

58.21458865586177	0.8612420307352138	58.0	12.0	13.0	14.0	19.0	0.0	2.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	2.0	2.0	0.0	2.0	2.0	2.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	2.0	0.0	3.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	3.0	1.0	0.0	2.0	2.0	1.0	0.0	1.0	4.0	0.0	3.0	3.0	0.0	3.0	1.0	1.0

