9.956083290554087	0.9200480640684878	10.0	3.0	2.0	2.0	3.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	3.0	0.0

9.929751937011275	0.9381364512072763	10.0	2.0	2.0	5.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	3.0	0.0	1.0	0.0

9.928903676446604	0.938968899355469	10.0	3.0	2.0	3.0	2.0	0.0	1.0	2.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0

11.75074350889236	0.9417105846437496	12.0	3.0	3.0	4.0	2.0	1.0	1.0	1.0	2.0	1.0	0.0	3.0	0.0	1.0	1.0	0.0	1.0

14.074653928897614	0.947644832897149	15.0	7.0	1.0	3.0	4.0	2.0	1.0	4.0	0.0	1.0	0.0	2.0	1.0	0.0	3.0	1.0	0.0

10.29506240430471	0.9533777655671771	10.0	2.0	3.0	1.0	4.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	2.0	2.0	0.0

8.782593166114612	0.9172033615525605	9.0	3.0	1.0	4.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0

10.429827295380282	0.9483815084691025	10.0	2.0	4.0	2.0	2.0	0.0	1.0	1.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0

13.086367052363308	0.933142881532988	13.0	2.0	5.0	4.0	2.0	1.0	0.0	1.0	0.0	1.0	4.0	3.0	0.0	1.0	1.0	1.0	0.0

10.392213119903483	0.9215032802226496	11.0	5.0	2.0	2.0	2.0	4.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0

