56.72720354015412	0.937835199504734	56.0	12.0	13.0	13.0	18.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	2.0	0.0	1.0	1.0	4.0	1.0	2.0	2.0	0.0	3.0	4.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	2.0	3.0	0.0	3.0	1.0	4.0	2.0	3.0	0.0

52.530966157361576	0.9140607224252951	53.0	16.0	15.0	13.0	9.0	3.0	2.0	2.0	1.0	1.0	0.0	4.0	2.0	1.0	4.0	1.0	3.0	1.0	0.0	2.0	1.0	1.0	2.0	0.0	1.0	1.0	2.0	1.0	1.0	4.0	2.0	1.0	3.0	0.0	2.0	0.0	2.0	1.0	0.0	1.0	0.0

43.72548300206233	0.8743210096140609	43.0	9.0	10.0	11.0	13.0	1.0	0.0	3.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	1.0	3.0	1.0	3.0	0.0	1.0	1.0	0.0	3.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	2.0	2.0	1.0	4.0	0.0	1.0	0.0	2.0	3.0	0.0

58.46695146077747	0.8789909355903394	60.0	21.0	12.0	7.0	20.0	1.0	1.0	3.0	3.0	0.0	4.0	3.0	4.0	2.0	0.0	1.0	2.0	1.0	4.0	2.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0	4.0	1.0	3.0	1.0	3.0	3.0	3.0	2.0	0.0

49.96998462776414	0.8545486552921113	48.0	10.0	12.0	16.0	10.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	4.0	1.0	2.0	3.0	2.0	0.0	2.0	1.0	0.0	2.0	0.0	2.0	4.0	2.0	0.0	3.0	3.0	0.0	1.0	1.0	0.0	1.0	3.0	4.0	0.0	1.0	0.0	1.0	0.0

48.25299063535933	0.899496421313393	47.0	11.0	16.0	10.0	10.0	2.0	0.0	2.0	2.0	1.0	2.0	1.0	0.0	1.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	4.0	2.0	0.0	1.0	2.0	2.0	1.0	0.0	1.0	2.0	1.0	0.0	2.0	2.0	2.0	1.0	0.0	1.0	1.0	1.0

47.92595644223	0.886419669792978	47.0	8.0	11.0	11.0	17.0	0.0	1.0	0.0	1.0	1.0	3.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	2.0	3.0	1.0	0.0	1.0	1.0	1.0	1.0	3.0	0.0	2.0	2.0	1.0	0.0	4.0	1.0	2.0	0.0	1.0	0.0	4.0	4.0	1.0

50.04425912225629	0.8921371332705978	49.0	13.0	10.0	13.0	13.0	1.0	3.0	2.0	1.0	1.0	2.0	2.0	1.0	0.0	2.0	0.0	3.0	1.0	0.0	1.0	0.0	3.0	0.0	4.0	1.0	0.0	2.0	1.0	0.0	3.0	1.0	1.0	0.0	4.0	1.0	1.0	0.0	1.0	2.0	1.0	3.0

43.71188941225641	0.9050486167380454	43.0	7.0	14.0	13.0	9.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0	3.0	1.0	1.0	4.0	0.0	1.0	1.0	3.0	0.0	4.0	0.0	2.0	0.0	4.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	2.0	0.0	1.0	2.0	0.0	2.0

40.90241089166205	0.86518142764495	41.0	12.0	11.0	9.0	9.0	0.0	1.0	1.0	2.0	2.0	1.0	3.0	1.0	1.0	2.0	0.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	2.0	0.0	2.0	2.0	0.0	1.0	3.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0

40.16672987100734	0.8132786965118823	41.0	18.0	6.0	8.0	9.0	4.0	1.0	2.0	3.0	2.0	1.0	3.0	2.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	3.0

53.736402557145055	0.8972434962538677	55.0	15.0	16.0	18.0	6.0	1.0	3.0	0.0	1.0	2.0	2.0	0.0	2.0	4.0	0.0	3.0	0.0	3.0	1.0	1.0	2.0	4.0	2.0	0.0	4.0	4.0	3.0	1.0	0.0	4.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0

42.72571693045207	0.9037274446882303	43.0	10.0	13.0	11.0	9.0	0.0	1.0	3.0	0.0	1.0	3.0	0.0	1.0	1.0	0.0	3.0	1.0	1.0	2.0	0.0	4.0	0.0	2.0	1.0	2.0	2.0	1.0	0.0	1.0	1.0	0.0	3.0	1.0	0.0	2.0	1.0	2.0	1.0	1.0	1.0	0.0

49.733992675272724	0.8988579191079868	50.0	10.0	18.0	12.0	10.0	0.0	2.0	0.0	1.0	2.0	4.0	0.0	1.0	0.0	4.0	4.0	1.0	0.0	1.0	2.0	1.0	2.0	3.0	1.0	3.0	0.0	3.0	1.0	0.0	2.0	0.0	2.0	2.0	0.0	1.0	0.0	3.0	0.0	1.0	2.0	1.0

53.09573338052899	0.8717341517684626	52.0	12.0	13.0	11.0	16.0	3.0	1.0	0.0	2.0	0.0	1.0	3.0	2.0	0.0	2.0	1.0	0.0	1.0	3.0	4.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	3.0	3.0	3.0	0.0	1.0	1.0	1.0	4.0	4.0	1.0	1.0

48.49767934645877	0.907000958484425	48.0	14.0	8.0	13.0	13.0	2.0	1.0	0.0	1.0	2.0	2.0	2.0	3.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	2.0	1.0	1.0	0.0	1.0	2.0	3.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	3.0	4.0	1.0	1.0	1.0	1.0	0.0

50.53038381383952	0.8976182468758591	51.0	14.0	13.0	10.0	14.0	0.0	1.0	3.0	2.0	1.0	0.0	1.0	4.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	3.0	0.0	2.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	3.0	3.0	1.0	0.0	4.0

56.18591240665034	0.8988060644739698	57.0	15.0	18.0	15.0	9.0	2.0	4.0	1.0	1.0	3.0	1.0	0.0	2.0	1.0	3.0	2.0	3.0	2.0	3.0	2.0	1.0	0.0	2.0	4.0	0.0	1.0	1.0	3.0	0.0	4.0	1.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	2.0	2.0	1.0

48.069036322291716	0.9168734216302182	48.0	14.0	9.0	13.0	12.0	1.0	4.0	1.0	0.0	4.0	0.0	2.0	2.0	0.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	1.0	1.0	2.0	1.0	2.0	2.0	0.0	2.0	0.0	4.0	0.0	2.0	3.0	3.0	0.0	1.0	1.0	0.0	1.0	1.0

61.54429358476091	0.9659159422299042	61.0	18.0	11.0	14.0	18.0	4.0	3.0	2.0	2.0	2.0	1.0	1.0	2.0	1.0	0.0	1.0	1.0	2.0	1.0	2.0	0.0	2.0	2.0	0.0	3.0	1.0	3.0	1.0	1.0	0.0	3.0	2.0	2.0	2.0	1.0	1.0	2.0	3.0	3.0	1.0	3.0

