233.46332475689908	0.9860165188847468	125.0	28.0	25.0	33.0	39.0	1.0	2.0	1.0	4.0	2.0	4.0	1.0	2.0	0.0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	1.0	1.0	0.0	2.0	2.0	0.0	2.0	1.0	0.0	3.0	1.0	2.0	1.0	0.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	1.0	3.0	1.0	3.0	1.0	1.0	3.0	1.0	2.0	4.0	2.0	2.0	0.0	1.0	3.0	1.0	1.0	2.0	1.0	2.0	0.0	2.0	3.0	2.0	2.0	2.0	3.0	1.0	4.0	3.0	2.0	3.0	3.0	0.0	2.0	3.0	2.0	0.0	0.998

259.55504298331425	0.9820842770879077	129.0	30.0	33.0	37.0	29.0	1.0	0.0	1.0	1.0	1.0	1.0	3.0	2.0	0.0	4.0	3.0	2.0	1.0	2.0	3.0	0.0	2.0	1.0	2.0	3.0	0.0	1.0	2.0	2.0	2.0	4.0	1.0	2.0	1.0	0.0	3.0	1.0	1.0	2.0	0.0	1.0	4.0	3.0	1.0	3.0	0.0	2.0	3.0	3.0	4.0	0.0	2.0	3.0	3.0	3.0	1.0	3.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	4.0	2.0	2.0	2.0	2.0	0.0	2.0	3.0	1.0	3.0	0.0	3.0	1.0	1.0	1.0	0.998

243.57070017977026	0.980127910367799	123.0	32.0	28.0	33.0	30.0	4.0	1.0	2.0	1.0	0.0	4.0	2.0	1.0	2.0	2.0	3.0	0.0	3.0	0.0	2.0	1.0	2.0	1.0	1.0	0.0	2.0	3.0	1.0	4.0	1.0	1.0	0.0	1.0	1.0	2.0	3.0	2.0	1.0	1.0	1.0	1.0	3.0	0.0	1.0	0.0	1.0	3.0	3.0	2.0	2.0	3.0	1.0	1.0	1.0	2.0	3.0	1.0	3.0	2.0	2.0	1.0	1.0	0.0	1.0	2.0	2.0	2.0	0.0	4.0	2.0	1.0	3.0	2.0	1.0	0.0	3.0	2.0	1.0	1.0	3.0	0.0	0.998

226.54577122008706	0.962645381000413	123.0	25.0	25.0	32.0	41.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	4.0	1.0	2.0	1.0	0.0	3.0	2.0	2.0	1.0	0.0	4.0	1.0	0.0	3.0	1.0	3.0	2.0	1.0	0.0	1.0	1.0	1.0	3.0	0.0	1.0	1.0	2.0	0.0	1.0	0.0	4.0	0.0	1.0	2.0	3.0	4.0	3.0	2.0	3.0	2.0	0.0	2.0	2.0	2.0	1.0	0.0	3.0	1.0	1.0	0.0	1.0	0.0	4.0	1.0	2.0	1.0	2.0	1.0	3.0	0.0	4.0	4.0	1.0	1.0	3.0	3.0	3.0	4.0	3.0	0.998

253.2577603261782	0.9781598292373473	124.0	29.0	36.0	29.0	30.0	4.0	2.0	0.0	1.0	2.0	1.0	4.0	1.0	0.0	2.0	1.0	3.0	2.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	0.0	3.0	2.0	1.0	1.0	3.0	2.0	1.0	2.0	0.0	4.0	3.0	3.0	0.0	4.0	2.0	1.0	1.0	1.0	2.0	2.0	0.0	1.0	0.0	1.0	3.0	4.0	3.0	1.0	2.0	1.0	2.0	0.0	1.0	0.0	4.0	2.0	1.0	2.0	0.0	2.0	2.0	2.0	1.0	1.0	0.0	2.0	1.0	4.0	3.0	0.0	3.0	1.0	1.0	2.0	0.998

