82.27926681458605	0.9840406915443268	43.0	13.0	8.0	7.0	15.0	2.0	2.0	0.0	2.0	1.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	4.0	1.0	1.0	1.0	0.0	2.0	2.0	3.0	1.0	0.998

95.5036718220681	0.9801280438693525	45.0	9.0	15.0	13.0	8.0	1.0	1.0	0.0	1.0	1.0	2.0	1.0	2.0	0.0	1.0	1.0	1.0	1.0	3.0	2.0	3.0	3.0	0.0	1.0	4.0	0.0	2.0	4.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0	0.998

104.02955979594863	0.9840839352493782	51.0	12.0	14.0	13.0	12.0	1.0	0.0	4.0	0.0	3.0	2.0	0.0	1.0	1.0	0.0	2.0	1.0	0.0	2.0	1.0	2.0	3.0	3.0	2.0	0.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	0.0	4.0	0.0	3.0	1.0	0.0	1.0	3.0	0.0	0.998

84.5070538679718	0.9840563812614571	42.0	7.0	13.0	11.0	11.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	2.0	0.0	3.0	0.0	2.0	2.0	0.0	3.0	2.0	0.0	1.0	1.0	3.0	1.0	0.0	3.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	2.0	1.0	1.0	3.0	0.998

79.44793667246437	0.9821000536210416	43.0	7.0	10.0	11.0	15.0	0.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	2.0	1.0	1.0	2.0	0.0	2.0	0.0	1.0	3.0	0.0	1.0	0.0	1.0	2.0	0.0	3.0	1.0	1.0	2.0	2.0	4.0	0.0	2.0	2.0	1.0	0.998

97.68022994106501	0.9860402784146418	50.0	10.0	15.0	11.0	14.0	3.0	1.0	1.0	1.0	2.0	0.0	1.0	0.0	1.0	2.0	0.0	2.0	0.0	4.0	3.0	3.0	1.0	0.0	2.0	0.0	2.0	1.0	0.0	4.0	1.0	0.0	1.0	2.0	2.0	1.0	3.0	1.0	2.0	1.0	1.0	1.0	0.998

84.06751651678175	0.972329918793513	41.0	9.0	14.0	7.0	11.0	1.0	1.0	0.0	4.0	1.0	0.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	3.0	3.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	3.0	0.0	1.0	1.0	3.0	0.998

97.21432458563737	0.9860363185085317	50.0	12.0	10.0	16.0	12.0	4.0	0.0	2.0	0.0	2.0	1.0	2.0	1.0	0.0	2.0	0.0	2.0	0.0	1.0	3.0	0.0	2.0	0.0	3.0	0.0	4.0	3.0	0.0	3.0	1.0	1.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	3.0	4.0	0.998

77.40351560277001	0.976219254119185	41.0	9.0	8.0	10.0	14.0	0.0	1.0	0.0	1.0	1.0	3.0	1.0	0.0	2.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	3.0	2.0	0.0	2.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	3.0	2.0	3.0	3.0	0.0	0.998

71.70496699269746	0.9781677486706478	37.0	7.0	9.0	11.0	10.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	2.0	1.0	1.0	1.0	0.0	4.0	1.0	0.0	2.0	0.0	3.0	0.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	0.0	0.998

