340.48636060933256	0.996604995858155	164.0	42.0	50.0	38.0	34.0	3.0	3.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	4.0	3.0	1.0	0.0	4.0	2.0	1.0	0.0	1.0	0.0	2.0	2.0	4.0	3.0	1.0	4.0	3.0	1.0	3.0	4.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	2.0	4.0	1.0	2.0	3.0	1.0	4.0	2.0	1.0	2.0	1.0	0.0	4.0	1.0	2.0	2.0	0.0	4.0	0.0	1.0	3.0	1.0	0.0	1.0	0.0	3.0	3.0	2.0	3.0	3.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0	1.0	4.0	0.0	1.0	2.0	1.0	1.0	3.0	0.0	1.0	2.0	3.0	3.0	1.0	1.0	1.0	1.0	0.0	2.0	1.0	2.0	1.0	2.0	0.9998

297.7067506950611	0.996804277017042	156.0	30.0	40.0	40.0	46.0	1.0	0.0	1.0	0.0	1.0	3.0	2.0	3.0	1.0	0.0	1.0	1.0	2.0	1.0	0.0	2.0	1.0	2.0	2.0	1.0	1.0	0.0	2.0	2.0	2.0	2.0	0.0	1.0	3.0	2.0	2.0	1.0	0.0	4.0	2.0	2.0	1.0	0.0	3.0	2.0	1.0	1.0	3.0	0.0	3.0	2.0	3.0	0.0	1.0	1.0	0.0	1.0	2.0	2.0	1.0	2.0	2.0	0.0	4.0	0.0	4.0	1.0	4.0	1.0	4.0	1.0	0.0	2.0	0.0	4.0	1.0	2.0	3.0	4.0	1.0	0.0	2.0	1.0	2.0	3.0	3.0	2.0	2.0	2.0	2.0	1.0	1.0	3.0	2.0	1.0	2.0	2.0	3.0	2.0	2.0	0.0	0.9998

272.1945379531287	0.9956086301510757	146.0	31.0	31.0	34.0	50.0	1.0	2.0	2.0	3.0	2.0	0.0	2.0	3.0	1.0	2.0	0.0	2.0	3.0	2.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	1.0	2.0	1.0	0.0	1.0	3.0	0.0	1.0	0.0	3.0	1.0	2.0	3.0	1.0	0.0	3.0	1.0	2.0	1.0	0.0	1.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	3.0	1.0	0.0	2.0	2.0	4.0	2.0	2.0	3.0	3.0	4.0	3.0	2.0	2.0	1.0	4.0	1.0	2.0	0.0	4.0	1.0	2.0	2.0	3.0	2.0	3.0	2.0	1.0	0.0	1.0	0.9998

282.173210140159	0.9966045573361015	140.0	37.0	32.0	34.0	37.0	0.0	2.0	1.0	2.0	0.0	1.0	1.0	2.0	4.0	2.0	1.0	1.0	3.0	1.0	2.0	0.0	2.0	3.0	1.0	4.0	1.0	2.0	0.0	1.0	2.0	1.0	1.0	4.0	0.0	1.0	1.0	3.0	1.0	0.0	1.0	2.0	0.0	1.0	3.0	1.0	1.0	2.0	1.0	0.0	3.0	0.0	3.0	0.0	1.0	1.0	2.0	0.0	3.0	3.0	1.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	3.0	4.0	2.0	1.0	0.0	3.0	0.0	4.0	2.0	1.0	3.0	1.0	2.0	3.0	2.0	2.0	1.0	2.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	2.0	1.0	3.0	3.0	2.0	2.0	0.0	0.9998

293.03489624650797	0.9966047566968955	155.0	35.0	31.0	46.0	43.0	1.0	0.0	2.0	3.0	3.0	0.0	1.0	3.0	1.0	2.0	1.0	0.0	3.0	0.0	1.0	2.0	2.0	3.0	2.0	1.0	0.0	2.0	2.0	0.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	4.0	3.0	1.0	1.0	0.0	1.0	0.0	4.0	2.0	2.0	0.0	1.0	0.0	3.0	0.0	2.0	3.0	3.0	1.0	2.0	2.0	1.0	1.0	2.0	1.0	4.0	4.0	3.0	2.0	1.0	2.0	1.0	1.0	3.0	1.0	0.0	3.0	3.0	1.0	1.0	0.0	2.0	2.0	1.0	2.0	2.0	3.0	0.0	2.0	3.0	3.0	0.0	1.0	3.0	0.0	4.0	1.0	3.0	1.0	1.0	4.0	0.9998

