293.34413835959106	0.9645320741048871	153.0	37.0	34.0	33.0	49.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	2.0	3.0	1.0	3.0	1.0	0.0	2.0	2.0	1.0	1.0	4.0	3.0	4.0	0.0	1.0	3.0	1.0	2.0	1.0	0.0	3.0	3.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	1.0	3.0	2.0	3.0	2.0	1.0	1.0	1.0	4.0	0.0	2.0	2.0	0.0	3.0	2.0	3.0	1.0	1.0	2.0	2.0	0.0	2.0	2.0	2.0	1.0	0.0	1.0	0.0	3.0	3.0	0.0	1.0	0.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	4.0	4.0	3.0	3.0	2.0	1.0	2.0	2.0	1.0	0.0	3.0	2.0	1.0	4.0	2.0	2.0	0.998

294.7340475811769	0.97812854410131	158.0	33.0	33.0	39.0	53.0	0.0	4.0	4.0	1.0	1.0	1.0	0.0	1.0	2.0	2.0	2.0	2.0	0.0	2.0	0.0	2.0	2.0	1.0	1.0	0.0	1.0	2.0	1.0	1.0	3.0	2.0	3.0	2.0	0.0	3.0	1.0	1.0	0.0	1.0	1.0	2.0	1.0	3.0	1.0	1.0	1.0	1.0	0.0	2.0	2.0	1.0	0.0	1.0	3.0	2.0	0.0	2.0	2.0	1.0	2.0	0.0	1.0	1.0	1.0	1.0	4.0	2.0	3.0	0.0	1.0	4.0	0.0	2.0	1.0	3.0	1.0	2.0	3.0	3.0	3.0	2.0	1.0	3.0	3.0	3.0	3.0	2.0	2.0	0.0	3.0	3.0	2.0	2.0	1.0	2.0	1.0	2.0	2.0	3.0	1.0	3.0	0.998

308.9143866166904	0.9781363613358728	158.0	35.0	38.0	43.0	42.0	1.0	3.0	1.0	1.0	1.0	4.0	0.0	2.0	1.0	0.0	1.0	1.0	1.0	3.0	3.0	3.0	0.0	1.0	1.0	2.0	2.0	1.0	0.0	2.0	0.0	1.0	2.0	0.0	3.0	1.0	0.0	3.0	0.0	2.0	2.0	2.0	2.0	2.0	3.0	3.0	1.0	1.0	2.0	3.0	0.0	1.0	3.0	1.0	1.0	0.0	3.0	1.0	3.0	2.0	0.0	3.0	3.0	2.0	3.0	1.0	4.0	1.0	1.0	1.0	0.0	2.0	0.0	3.0	3.0	3.0	2.0	1.0	0.0	1.0	3.0	3.0	2.0	3.0	1.0	2.0	1.0	2.0	0.0	2.0	0.0	3.0	1.0	1.0	3.0	2.0	3.0	0.0	4.0	2.0	2.0	1.0	0.998

241.55035424021648	0.9683436434127186	127.0	27.0	28.0	35.0	37.0	1.0	1.0	0.0	3.0	0.0	2.0	1.0	1.0	2.0	0.0	1.0	0.0	3.0	0.0	1.0	3.0	1.0	0.0	1.0	0.0	2.0	1.0	2.0	1.0	2.0	0.0	2.0	2.0	0.0	3.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	3.0	2.0	0.0	2.0	0.0	2.0	0.0	2.0	1.0	0.0	4.0	2.0	0.0	2.0	1.0	2.0	1.0	0.0	2.0	3.0	3.0	0.0	2.0	1.0	1.0	2.0	0.0	1.0	2.0	1.0	2.0	0.0	2.0	0.0	2.0	2.0	2.0	1.0	3.0	3.0	1.0	1.0	2.0	4.0	1.0	1.0	0.0	2.0	0.0	4.0	4.0	0.0	1.0	1.0	0.0	0.998

301.41114965102304	0.9684094930269858	154.0	37.0	33.0	41.0	43.0	2.0	0.0	3.0	0.0	4.0	2.0	2.0	1.0	2.0	0.0	3.0	1.0	1.0	1.0	3.0	0.0	1.0	3.0	3.0	0.0	3.0	0.0	1.0	1.0	1.0	0.0	4.0	3.0	3.0	3.0	0.0	2.0	0.0	1.0	3.0	0.0	1.0	1.0	0.0	2.0	1.0	0.0	2.0	0.0	2.0	1.0	2.0	1.0	3.0	3.0	1.0	2.0	2.0	2.0	3.0	0.0	2.0	3.0	0.0	3.0	0.0	1.0	0.0	1.0	1.0	3.0	1.0	0.0	3.0	4.0	2.0	1.0	4.0	2.0	2.0	2.0	1.0	3.0	4.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	3.0	1.0	4.0	4.0	1.0	0.998

